,Actual_VIX,Period,Days_Since_Cutoff,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50,Sample_51,Sample_52,Sample_53,Sample_54,Sample_55,Sample_56,Sample_57,Sample_58,Sample_59,Sample_60,Sample_61,Sample_62,Sample_63,Sample_64,Sample_65,Sample_66,Sample_67,Sample_68,Sample_69,Sample_70,Sample_71,Sample_72,Sample_73,Sample_74,Sample_75,Sample_76,Sample_77,Sample_78,Sample_79,Sample_80,Sample_81,Sample_82,Sample_83,Sample_84,Sample_85,Sample_86,Sample_87,Sample_88,Sample_89,Sample_90,Sample_91,Sample_92,Sample_93,Sample_94,Sample_95,Sample_96,Sample_97,Sample_98,Sample_99,Sample_100
2024-05-07 05:00:00+00:00,13.229999542236328,Calibration,0,11.445696780940665,10.32266949998348,10.285878975081719,11.509829625103668,13.076179304832813,14.260849063919395,11.1824994066803,10.523835012735029,12.765346627687235,11.983629063807472,11.187213204021473,14.492325867237952,13.141297886020098,12.752603835834764,12.264658815829305,12.275687063454644,11.866699589967986,13.644551545549671,13.473658971832721,11.53885948136943,10.286512327433623,11.046862085783381,10.990475190934424,10.771650163626921,9.785652544905266,12.610131213801925,14.044140105935176,10.119609227900542,13.32018876972388,14.412913944398916,12.417378404501266,12.825364231297447,14.449169163366905,11.513674173763297,12.408116422728224,10.764257779928732,12.613365041469377,13.991554463168788,12.966036041168715,13.474418739053275,11.201127257576323,10.837264130080296,13.23921486611706,12.470456338590816,12.432345567591899,12.198480943204741,13.444567568096726,11.591494496114796,12.485840596956946,12.167200191509894,11.685025863884736,9.2723724245854,9.73500890570856,10.718221093415556,12.837888070045077,14.916063938787435,10.380923015562212,12.296096937225917,11.427509952785842,12.842239478562627,10.756179011451115,11.602179007025798,15.429090920017517,11.261193858838153,11.379245060445397,13.74093286891271,11.199850047654936,13.294210095833405,12.295458959139198,13.824783989561931,13.63649893828129,12.293439222098463,12.449060246717972,13.678107551330081,12.756875068012404,13.592823087250125,11.503037015253222,12.319363388850682,11.453309868399648,10.009805300788779,13.210744624491559,12.98820264027533,11.54472514056071,11.964225656230182,12.448417928802641,13.266753110474928,11.772252042687485,14.342154573481254,12.926257677690938,11.472860623267035,14.400578664215718,11.189521759466588,11.231800334284273,9.852539559978592,15.437650048701093,11.557703663198327,13.861882935609978,11.955158156958737,14.016553833706022,10.551154775364273
2024-05-08 05:00:00+00:00,13.0,Calibration,0,11.433866012688455,10.799201393881978,12.029608388180469,10.707302308743133,12.71864335583451,12.889850499234708,12.4526096286834,11.86894896828279,12.239520565839731,12.50549739281895,10.748827592032754,12.957958382688314,12.439661948682875,12.58748682666313,11.525734850096256,12.651217798170237,13.246320966079637,9.096122420345509,11.295026720553373,12.10651625876762,13.863404216020479,13.695812762719608,13.870798408587728,12.506965821690965,11.608765190939284,12.024739486934,11.232546582662009,11.919857529487238,12.971153924060639,13.838152738763597,12.823533364735328,11.975201548268226,13.055727083363491,13.533958612401442,12.022596819288292,11.673606788504678,12.041242569496319,15.065717749069929,11.945489791240883,12.48881992622269,13.834493514008287,13.568962557134798,13.072462902475664,9.699049550311676,12.288458881356396,10.911400956569949,13.98568484033229,12.24682539241849,10.724012324765745,13.012392404817092,13.542381417219008,10.81390894168619,11.007644029962172,12.676417088178516,10.06956724604119,13.46324369338851,14.34931971033425,12.463142646538417,13.640112376437603,12.205995022307247,12.575078358676118,12.865239417266059,12.622220412276022,13.043584050742787,9.857908287142212,12.482720994414043,13.405329598985515,12.272301220106579,12.752495027478966,14.720611694665934,11.137679386332604,11.193021077202769,13.094676323101703,11.803400958485087,12.729179647958532,11.995934937922904,13.687643621589341,10.947169765911093,11.147420065067113,10.99074240186179,10.339229044814232,10.46886244086583,13.172820419678114,13.41508114902265,14.862656314572806,13.384852981114406,13.7466486085468,12.786418465936613,11.76733688326631,12.51153676524896,13.85670713879023,12.940257281949618,12.516375162658228,15.23854366278384,12.665372714773184,10.605538086792288,9.97655871407389,10.898135756566411,11.701835820171992,12.627418703177602
2024-05-09 05:00:00+00:00,12.6899995803833,Calibration,0,11.999823256105481,13.71371715248349,11.335692227238239,14.68138874730003,14.04277444681241,13.148498507330164,12.542382405231352,12.401302659888549,11.800180983724022,11.269334361109507,10.722207442937975,13.162767796104509,10.729247496715352,13.783580276112636,11.32497904296953,13.694894666525276,11.515781987027516,12.574165285306654,13.653298125295175,10.68769023678098,9.861403494002085,13.879052954127557,12.674159992803526,12.254568037108697,12.497677838893464,12.990580496828285,14.083805793595525,13.284283404771053,11.444286081420865,13.333954633216228,11.998401254074741,13.450651710394252,13.931159206846724,12.077263535366642,12.244659107933085,12.343692709175622,12.804323857154014,13.855542358926552,12.143820736259798,10.814996033859194,11.843703121410744,13.714031905780816,12.89428823082101,13.699616967903433,14.282026366980892,12.487159767794035,12.624970842437248,13.295536644765898,12.126745289986063,14.905180119930316,11.658565193633219,11.645288032873571,13.807361615189473,12.637236088028983,12.445925087791634,15.059500695303424,12.39004776691362,14.780038458773493,12.76738650264326,12.995429688611996,12.285342819076998,12.283507381184052,14.693907977050864,11.706133678279443,12.943096242500463,13.19879828883242,9.98246602385972,10.897589188686045,13.498575303614599,12.456925231790255,13.687972548045131,11.164518867160382,12.60389939106133,12.803292285934157,12.74423198480087,14.677531042902563,14.032221931974604,14.996309632871318,13.364233550113456,12.786948268422842,12.985570541371626,10.79237323354791,10.99928380991185,13.220265244269653,10.431941505887114,12.24439993826094,12.966610068293628,13.759887929203806,12.723620967762692,11.315843721140753,12.591062380015634,12.142362533651923,14.545868105998421,14.205224913404306,13.191183616449047,12.826795269119469,13.55173890822749,13.4058030997409,11.939588578612053,12.51829757601396
2024-05-10 05:00:00+00:00,12.550000190734863,Calibration,0,10.103492447568119,13.047219607862818,11.167211210649079,12.41409810466089,9.360317593418442,13.626202231425118,13.11705860513709,12.499404633961278,14.17331781039167,15.003311742524708,11.26649862447385,10.87956906440846,13.367707731516136,14.012712749858606,13.225566903704562,13.645955693580044,11.055722465651478,10.992557894840024,12.165318470444648,13.067904517856848,12.566174524000798,13.293695951794522,12.93783402983284,17.160550769794646,14.694288659421588,12.856704227688658,11.992360218571626,14.130581478368896,13.662711434788509,15.274968165538551,14.199713514807677,14.039274762313543,12.999371016305286,12.702839099322343,12.043578381890546,9.789040690266688,11.95138942293143,15.217587109479405,14.59845955361534,14.37941561856525,11.710809629682752,11.96141133377636,13.72205777113526,12.11591648819327,11.988640959819426,11.796911501415703,14.79536928867667,14.131176943233946,13.740165139336861,14.118854694615411,13.02538914643382,14.23491427996666,12.01370589386727,12.476554417352052,14.318985234430016,12.233072200675979,11.474545023712915,11.983663204974361,12.74985945634817,14.111866295251668,14.05065735134234,12.097900001095327,13.286962259015185,14.138285167709775,11.228133441889465,12.126953721375909,12.277358478531902,12.881264178101162,12.31758930525808,13.655383235311286,13.662347198963523,13.121245885810726,13.366512157842253,11.164957453729842,13.317713059270828,13.720462061485662,11.816879251675985,12.205849956087903,14.362941356351131,11.89755518132307,12.62918112629401,15.719389262709216,12.999581791388245,14.113233461120254,11.120637182603582,13.828519578376623,14.945601542697116,11.893376852226396,14.517097466464806,13.063571158192724,10.7879896398758,12.866932424789121,13.999654833386954,12.248676121827973,11.771273786078774,11.806202828077115,12.348829276197305,13.578931175024989,12.885363627995456,11.653247754796368
2024-05-13 05:00:00+00:00,13.600000381469728,Calibration,0,12.951215804948273,13.418414918211027,15.256759416266403,13.327031949385672,14.596568688907716,12.113143035450749,13.164778336832597,13.339793598422178,15.932846697712788,16.263496851979543,13.887902591605064,10.073731948164165,12.879905642064891,12.233725108862576,11.928937558842227,14.023654860629495,11.211773723271493,13.018473472735726,12.271139810769538,13.609397374126937,17.93176338100242,11.317219673319006,13.289385060218835,14.59469885853089,11.432969028323217,12.321163778502617,11.118154127068841,12.068034788177215,14.252135469064232,12.333869845179859,13.385303748397188,13.936703572802923,14.593546452698384,11.368748961920879,14.746483959228552,13.40013575045289,15.185467554299857,12.80956921589003,14.434552936442396,12.759142013576426,12.651843035007623,14.637047898442763,10.363472257308109,10.721266987961725,14.471680090859348,14.470964622847715,15.761481046635089,11.664495166011541,12.069115068276062,16.86908999705498,12.956250596171566,14.61055671321852,14.300045355315213,13.110794571874376,19.059053059974143,14.223590816198081,13.10321321389762,14.7830913548757,15.278372598246111,12.700230783866324,12.005191431565502,13.057113599101548,13.533864228002923,15.053185342496702,13.439932918712458,13.696566813376682,14.911572445670211,14.16926754786938,11.983274066975307,12.798368475355176,12.147350958050893,12.609308614736586,12.526199229008846,12.34514038304661,16.080660060234255,13.842249452800854,14.397327809085734,14.134539095353624,13.171750100902347,14.895582124792545,13.446200703486335,15.35512471250023,15.362191047978946,13.35781681358941,14.698615101310743,14.380757529212957,12.920513103409277,15.6713168730054,12.536504426894743,12.524721272973164,14.11370968691649,14.103630904216903,13.268446492381319,13.790019829307154,12.984519794523973,15.47545042801696,13.888804771868346,13.191770407184567,13.771990620674893,16.11035427633659
2024-05-14 05:00:00+00:00,13.420000076293944,Calibration,0,12.358218561520577,13.398092587464083,12.747962678545946,15.149692554275509,12.498715882091693,14.763089999832758,13.197615989534375,13.290840094963078,12.726752024736953,13.582993496062858,12.179476043499111,13.892832031782786,14.551836364571562,14.535287775306244,12.818941276606356,14.972276815479294,10.399756488252402,12.973814822080026,13.747957038495521,12.39857079261106,13.357333704156709,12.89413120346998,14.407003503321798,12.826010912140548,15.96235222007816,14.211790362048683,12.805606264506702,14.746973185019607,11.941590774917824,15.8978442214948,12.31998420163872,15.6004551740046,12.307869470538794,11.215811734550467,12.508809089669535,14.609623864692553,15.276834891173335,14.312098101480101,14.479351436877346,12.767150557653128,13.30329946069351,13.87482062527499,13.522003418488527,12.28456833115315,12.345076146121087,15.120386444200863,14.505974856425404,13.384857806040111,16.23665387411639,12.495112174327643,15.004238929198243,12.632638847416226,15.57508729564071,13.883328086578837,11.76286474312344,12.077180349793329,12.30861451811901,13.107822530702503,15.32934632099027,14.17142706965485,13.948601843452918,12.459110704100414,13.572099223591106,12.899589218994244,12.688579660391829,10.29485788265927,12.788055381750164,11.763735764139057,13.742652681276242,11.992211915861992,14.096216746874406,15.0215550159635,12.565826521859362,13.573294307499545,12.577649906483822,14.84595531094261,14.543604296129152,13.713186014397476,12.576214839063784,13.087454614212334,11.282618438126876,14.40182002930146,13.88894557620358,15.51661033358088,12.51443540271654,14.229587176061033,14.024422084747574,11.28455341014058,12.774745446802896,14.614889314373368,14.26760210310127,15.034297671845371,14.673588629776862,12.720105989042649,13.191504281013355,13.574237815364516,15.45715415159483,14.194142723163818,12.086479262453354,13.045240501253032
2024-05-15 05:00:00+00:00,12.449999809265137,Calibration,0,12.523086479940648,12.766367815911302,12.765038046956077,13.023788445134034,10.078987364544904,12.24406310744496,13.356676382793319,12.929050355398237,11.582274346080471,13.600322359447455,12.971211356128945,12.22054782898673,12.339173154143571,10.873890555405072,11.109737967727824,10.463502905214483,11.698367980969229,11.89555223313515,9.037780335118695,12.104340480591029,10.954786279717313,10.826189364417578,13.303764035398894,11.034555963261228,12.505150309798669,12.27737277445936,12.828124342850938,11.538222708585597,11.369878636045557,11.146701086153817,12.616726515818907,12.117057290262533,11.771986877379211,12.347004411782262,13.38224461864826,13.037344803158277,12.172966769490278,13.988941054645677,13.850248720626452,15.190030624039084,13.053080426273356,10.757577533717976,11.048357392320359,11.6342049885842,12.476563369862035,10.823825754223002,11.700887907910706,14.323315648824432,12.355324069015506,14.405542684801144,11.503070333241123,13.237400306448484,10.980288818865306,13.346964709995605,12.85951407169913,13.378812492256989,11.48168510617389,11.100647667440471,12.041992538010518,12.378510764925178,11.531044238989425,12.583080626491471,10.83021574320831,15.063675234261881,12.082757487193046,13.381307989082945,11.451798675702753,13.974262013953576,13.804953663863499,12.09638849383417,11.04265569203225,10.533313688248253,11.431566900144414,11.727502356261443,12.390692309538988,15.530283182541881,11.757552069286115,10.683790377994173,11.826510603896123,11.936890415159507,10.995498955016796,11.523599788876318,12.75144561084867,12.766982445306542,13.092531425270552,14.407515525640363,12.026289724194188,13.463742754896321,11.958241769135546,11.70802629605586,11.388019837687606,13.307972067954273,11.89735912555873,12.967315490630558,13.790551632793724,13.031034071997174,12.175690325630224,11.927711932602962,12.030171674279236,12.691073352329306
2024-05-16 05:00:00+00:00,12.420000076293944,Calibration,0,12.274736459492845,11.228456467127634,11.813412261980849,12.410200661565193,12.475854398779653,12.664903115055347,11.35070281708872,12.907076082812043,12.45212220597442,12.077152458800871,11.910304884478863,11.25810193154242,12.338432010965201,12.56683497487126,12.521527402712135,12.467996120958702,11.511866153064906,11.213618223064081,9.790851873633201,12.083096626026652,11.800977139603317,13.265542190545975,12.26678223324867,9.637369139322411,11.755158607198984,10.69580753983109,11.319875895817288,12.29929826899799,12.686285727819456,12.152463276558944,14.1996638186905,12.6107054753154,12.283765971661321,10.296260131922404,11.891652985304448,11.28015092541217,10.223464235639465,10.80523553394335,12.493351332899966,11.03394945185968,12.664176038344939,10.855565773972707,13.24936379488273,13.282356393302205,10.450062134191153,13.901458421076466,11.142916868376693,11.583996401456144,11.92708143925967,10.930644109586602,11.451460153952295,12.922631597461757,12.437039028954212,12.346704993566775,11.19132172684322,12.936184414909203,11.606079437867075,11.870480766370514,12.817684700916994,14.268078236327495,12.133828903334697,10.192493281506502,12.232131478264987,13.182567732531364,11.69145153952963,14.014956847658636,11.37516437339578,13.062435447119004,12.224168143754895,10.251818502554181,8.985749987864487,12.44636039799646,11.198342545737942,10.629256552962321,11.100164792425739,10.481694273962432,11.51773497710079,9.798330061519549,10.553784111017402,11.488958027318134,11.788372123824626,11.586610785310056,9.471364261294907,11.288801664476072,10.8750785879973,12.25814133416159,13.509080121088683,12.457323299971383,15.617452587295974,10.890253233298216,11.895861988488834,11.060805399313871,10.128485106660813,10.855226966699231,12.841132157119079,11.573812954247883,12.611382230727848,12.89866162151968,10.143806118277691,11.111102512116995
2024-05-17 05:00:00+00:00,11.989999771118164,Calibration,0,13.932021299375329,10.818036951590903,12.290691834552183,14.270851612917912,13.342520518464903,10.473668396754125,9.846384679903613,10.968827560442083,11.311064977757198,10.16294960235566,9.421805384841702,12.016758845727514,10.607740796458469,12.458091833247085,13.844342400595286,12.466068467773416,10.990328502739944,10.444004719861335,11.52285481080019,10.775144136897131,11.671477044349476,11.046303187459356,12.393629970435134,10.528379942283545,11.498726483716915,14.359918850443886,11.370871200515921,11.132911556426892,11.455969340722241,10.236724100212676,12.124251081835906,12.675355728074196,12.132391172879856,14.200564068437304,11.119584057023461,11.786133123042017,11.116547629263593,11.1614225666299,12.820171240954448,12.601763651352886,10.62367621363432,13.066397951790004,11.558442868965923,11.961748961288784,10.95386819214833,11.580267672683899,10.778061413054537,12.823248507244903,10.949025550976483,12.145842800153185,12.840466415589033,11.542594726869595,12.363333265359447,11.589690843822847,14.133186967831852,14.543037786802982,13.761503546990543,12.542516050506844,12.157955384499987,11.477328345635124,11.811935326787971,12.086542403094079,9.394165980883324,12.560375283525723,11.958218505981337,10.481692078968546,9.37320935998669,10.1218486468184,12.104286848388487,10.631157394632341,11.543254523034925,10.551231890599029,13.241073143993042,12.305707533172617,12.076784577741599,10.788207302400384,12.357644089172737,11.73762551936078,10.219239441540033,11.615527319140106,13.038330580364764,11.729104141526403,10.76688003377635,11.840114249776065,11.89760866411153,11.01904007047313,11.491698769406078,10.844367739548371,12.444605649740712,11.598707798518129,11.633835530584935,10.38783800429077,11.755809871101441,11.093871413291899,13.994410077673356,11.967195167708441,11.799777144683606,10.696265413923744,13.223640370314756,11.244997175563075
2024-05-20 05:00:00+00:00,12.149999618530272,Calibration,0,13.12090383402372,12.216760472066287,12.07414552522823,11.211027019417584,11.817404651171387,10.120367999237818,14.07846516034122,10.540409880863654,11.81506971670192,11.488646044982787,12.766894876427177,11.909720458804797,11.275953207838773,9.691938392219258,10.422521472489388,10.4968412626608,13.47195765312359,14.728287055507893,12.080879314537482,10.213224722555115,12.174589105277608,10.681143375582451,11.727968896434552,12.119821135250763,11.459362203961062,12.552960029000205,13.352328695600592,12.200375401173723,13.886228470248541,11.99970339929506,11.547319666923505,11.865455909630722,12.590322191303168,9.511959845003524,12.723078303365597,11.315695021489327,11.76163979839253,14.064471098908776,10.08971013183038,12.655601180805867,10.796277454401922,12.352842259718777,12.019179090701613,12.394814058052056,11.883672199504398,10.81381673094747,13.119396764294398,12.572954985869906,12.577292779969204,12.859757258891335,10.750290919892059,10.32332149974673,10.950752202761743,11.793706217782592,10.359981184301402,12.559681542564944,11.183709053519841,13.60412502484633,11.991008043494457,12.815049723940858,11.680412668134686,12.79274406493819,10.948441611863144,12.761665064880523,11.110088552627644,10.855381663069775,12.839389973993052,13.61865026034985,11.931560972752676,12.690757056875343,12.291012867058154,10.999027497633385,12.852043501151078,11.883543941845723,11.300951132922302,15.199655604384132,10.172405043323069,11.438401819678361,10.010377518714611,11.480671760690091,11.274524536412585,13.556959027033074,14.443461311782444,10.486640105043723,14.07234233425878,10.651539424455619,13.005855265713587,11.731926478979297,13.338552033125904,12.419912806160957,13.644865107508096,14.027897357550628,10.17767210276564,12.527762486414183,10.196493363945498,10.914833079038392,11.85104120651712,10.717851937926497,9.872851732758495,12.370812152613697
2024-05-21 05:00:00+00:00,11.859999656677246,Calibration,0,11.530217282556746,11.038974697402377,10.666238573400456,13.371440395123827,13.402072820121715,13.236903639503247,13.926488037830623,10.961065297437644,13.141172482343496,12.397552426415972,13.228226988949991,13.616089603015935,11.674927823830926,12.349894290399572,9.968747390088174,10.3971926614933,13.73875669324843,14.521173349001304,11.78422071698799,14.445446950786142,13.046476913285122,12.272582690199993,12.899570042019889,13.982620732860186,13.518612369274765,12.048592224386262,12.366431085852184,13.327436243085936,12.849311716737393,12.708641839016572,10.36710311865937,13.189041613196043,13.582578092458146,11.257019337553244,11.346002110517194,12.418149207861712,12.854707358885246,11.042980708660735,12.485928937727278,12.713543256837832,11.114513286752258,11.54563566704485,10.394499165703005,13.681481141223587,14.456550908372284,13.163321858934392,10.753389161515981,13.405726599255837,10.819178395011894,11.611130441819329,12.320247154004932,11.981719658701376,13.893152978184725,13.38242132363132,13.000807426847082,13.122134359562734,14.266427849415892,14.040577541307444,12.486052609038662,12.254910407420738,12.820780221124396,11.525352832961334,12.37052910176763,13.440068874491853,13.75670252228225,12.775589832539247,12.08575885239831,11.858866456819491,13.140518462812915,11.607616442996257,12.095321673207243,12.895787927562942,10.918387280668378,10.318049703168125,11.593185188049143,12.758232822582297,10.90420059296321,12.126687686270825,10.609305438601401,11.194519176646294,11.746753758796167,12.728973710687491,11.502981797905955,11.861471812617715,10.774409060660997,13.616280375637864,10.91753583508881,10.848238091747607,13.17601185924961,10.758817363757691,14.504476144316378,10.299561776388241,13.204500731318523,14.015083723241029,10.616385244705704,10.79444060023015,11.950807554272062,11.941748626479288,10.06856853854303,11.829577238263122
2024-05-22 05:00:00+00:00,12.289999961853027,Calibration,0,11.301158196352105,12.923606898422895,13.653725851986254,12.48748346614567,14.418608283600102,12.884068140899947,10.812129234794169,11.811747162216493,10.045903374393644,11.852294121401327,11.182643349984493,12.523613237939868,13.480433110231118,11.834974829381485,12.261623825490554,11.490478659544717,12.00097746641475,10.97379068455404,10.455554615423294,11.630376810612223,11.126459689105987,11.621831950940313,11.9971595968146,13.809458887685617,11.089942712266279,14.173907900842968,11.369594483195764,10.893146434042183,11.812457065481661,12.224617804732102,12.144254503227483,11.678304891116221,10.64734920635527,12.43742897736454,13.209105493711654,14.328996478068786,11.16507304991766,10.75145216675091,12.189816138063877,12.766843413596932,12.278426692820759,11.350748949681003,13.679259623843704,12.297312623513243,12.541857086264601,11.86234324886405,13.257100495013729,11.411237298933601,15.104772479393272,12.5259145590821,10.15370725980161,12.295142040164512,12.059455034611009,12.99213733152874,10.669401341177975,11.832076446725756,13.470666532325259,12.050692551859607,11.56241266839445,10.692877073183388,12.47089428061181,14.803226098766592,13.899223041739738,11.180433511063196,10.122832264595257,14.246762548022467,12.078554943515162,11.450063024023928,12.185821744954458,13.298915484732767,15.97669025995323,11.577472102748137,12.959920185612559,9.840045946308416,10.604446800955655,12.653689026468205,11.1877188801653,13.739585800690376,14.443084997083615,13.644932430817816,14.628219102158434,13.069702995043173,13.986753191489914,12.950577784357122,13.687864293479567,12.86034996196744,11.901135273365316,11.061236197271267,13.453974860160306,11.769451344644203,13.87591963890769,11.854833174810132,13.417328512237269,13.337284314121165,13.785114464087506,12.435479817567758,13.287174585307012,13.445769325886037,12.95686711735587,12.42079370133665
2024-05-23 05:00:00+00:00,12.770000457763672,Calibration,0,12.689535315068072,10.035376431777298,11.49740191281773,12.419430823728002,13.68491352236681,11.003586303750765,12.928752355508328,11.668945705625704,13.689011010290928,11.830127799878134,12.602783762615807,11.191207426188793,14.12329684596662,11.176885057667196,12.113565574543623,11.29447317658726,9.924907553155803,14.008083472282877,11.10537393886802,11.977552471571016,14.135598203639908,13.889105655090923,12.09727880325405,12.371660321199277,12.512343686700918,14.322178327290647,12.9436559236861,11.272262140960342,12.082236505250027,12.957984517962295,12.37871544447292,11.583501005662807,10.916020345063027,11.652966806479059,12.351863053799448,13.265938350648295,11.164310249678794,13.942609249928866,14.123668153307396,12.549805897909437,11.840405378552257,11.471232610634624,12.853306748041495,13.006738394154622,14.095831540642726,11.995722675355989,10.787023427456097,11.120480277090781,13.687860791324855,13.19574419132317,10.778769952220731,10.603977958215143,11.630446646836027,12.182494600799446,11.70928675277615,12.749355349768484,12.573853552878738,10.900543293035339,11.724365397624599,11.464828170959677,11.933956108855188,12.115891985123506,13.824859836216467,12.329949461987455,11.820527314664872,12.09204313279762,11.769636349283532,13.399920762767934,11.545608249354398,12.456705906278966,12.552784390570563,11.470760596190978,11.62218685710451,11.405174797238349,12.212858430027504,11.955025544577566,9.922010596965487,12.366640246829872,11.2595445227022,11.339763014179569,11.735585544293977,11.891808151706025,11.3557933649425,12.834368314668692,12.91665655588313,14.114401162237224,11.99293277523038,10.170266800317092,12.667347041509574,12.221769139323152,11.991103746708339,12.874976243800663,11.03029308890453,13.586946729752075,13.84691548683231,12.784444486290786,11.209738038524819,10.69307742848283,10.598629920092119,13.070400215500719
2024-05-24 05:00:00+00:00,11.93000030517578,Calibration,0,10.455638365022127,13.28570980832069,10.170932968349089,13.887181492784125,14.02148958647508,10.998394686158852,11.440107057130078,11.118453472463075,12.133540847430867,11.935890145571715,11.014253043862762,13.238743218190859,11.076080876968675,13.673225322200151,12.309386742192409,12.953558290150605,11.363337556553336,11.564794231997478,12.51724032363613,13.26364649079141,12.341254381669113,11.160837491311714,11.715154376023259,11.65670251511887,11.583205111966702,11.870902192589295,12.28410975029167,12.26879570781369,12.122341531928726,12.165262667238911,11.579110408283418,10.464967402045186,12.322532933754486,10.71593745216679,11.327657838972048,12.673338258590364,12.661149923775435,13.487609740144867,13.163430837116609,12.373569323629338,10.901409553081148,11.510570365320937,12.716888820724908,12.869768372089146,12.311391176772938,11.558996793674833,13.038032789975588,12.070409461688381,13.231672470517669,11.190398349738652,12.506304912097676,12.488134159066682,14.589637123802532,12.002743293742231,12.004656157015908,11.58837339218498,12.947174600586395,11.66203740234692,11.346557285711137,13.106604570464796,11.616650961719527,10.165197770812252,11.76104618842788,12.507580714321879,13.053312955463884,10.565154707056779,12.062950471884683,11.984489866433089,13.377431126570107,14.275888285484905,12.223236848597693,11.06766481139793,11.22399017419047,10.132767363492437,12.563690015881207,13.501670754385081,13.352907323581588,12.959705451897683,8.50250725686544,11.583994183769091,11.890850229649747,13.000833504531656,11.711327663580809,11.551908958937293,10.252047830999196,9.601193428779384,13.567901461056948,12.970536436856849,12.485992872478988,13.658187371944562,13.428527799646064,14.020040113678311,12.221376571343038,11.669652349665636,12.08589606289604,9.70206705601452,10.682355964322337,13.31044189008481,11.442528075149665,11.421976144998242
2024-05-28 05:00:00+00:00,12.920000076293944,Calibration,0,15.109650955371151,13.37428424397111,12.224007348967877,13.419286135038126,13.718494069101602,14.2080059311362,13.10723491308794,11.115505007632846,12.245234897574113,12.667454339080152,12.895474503565254,12.493449685706276,14.14595718614605,11.93594540594045,12.200757760395692,11.985930546693705,12.004725745735566,12.935724175049202,13.513720683500042,17.277607578711972,13.698912122234901,10.983823848077423,12.186840174805944,13.114035513471693,11.797441205481897,13.214394556969431,9.550465702702603,15.837742760241238,11.84053369358464,12.10357980262475,10.64392239838561,13.079039542114598,11.845676064634945,11.547397236661851,13.445848077110401,12.141291569303108,13.969798446304205,13.322591806342983,11.965616884277019,12.704438586071124,13.115046110383913,11.690384604873238,11.732451660087126,11.127825160588936,12.276406874573865,11.727707227588139,12.792732868679181,10.813981242240882,10.995061147779783,14.9026687602553,11.505547935908623,13.128082688642092,13.438354112411762,13.211678249706418,14.136817851858785,12.91870497155905,12.7881814797445,11.26183972025486,13.92186714909764,12.218159243456508,12.869841086452622,12.41157411874616,12.969604757646454,12.259738733246506,13.379616118980838,12.504322489109063,13.605230202916422,15.196142792637142,12.093205375383615,13.440359812653204,13.319362161413995,15.050357709383537,10.873342616660434,10.38400360993495,15.146708568039221,16.105498799346694,10.231750300932994,13.339459298143847,12.021026902684259,13.319124340536046,12.623566043565287,13.156830769889117,13.42918485104578,16.262123164312555,13.484499633017423,13.933731642837252,9.96477138826143,14.310057168198675,10.918033587888985,9.541384475402536,13.599292874360094,12.528530339573706,12.944487152935665,11.975111654496926,7.067834620035957,12.133349983127713,12.865852252004512,10.673035225728407,12.8514186157369,11.069473481720372
2024-05-29 05:00:00+00:00,14.279999732971191,Calibration,0,15.640043831704828,14.348192114435502,16.08957025406241,14.743082910057701,14.09553806221266,12.32601835965303,14.401626096886934,13.351893026031787,13.865167715012454,14.063116014871067,12.220972278738486,14.726631508453533,10.954626267568106,12.861884517298112,13.709311846930635,12.791974232309595,13.07067412372759,13.901486043366189,13.96731020163883,12.248969019388483,13.111224944112319,10.978078977072482,13.025938510625444,13.264431465467203,17.607787267234343,12.607789783352816,14.589272351981538,12.782403397717081,12.71329488440283,13.19703416173464,12.800064833143985,14.44503365463052,18.71550626907917,12.604080669633026,14.754685726975008,15.03917064166325,13.120395889341596,13.926056978671179,14.511545618098593,16.104292404281896,17.155341553838646,11.553277253615251,12.907683718865204,16.050711314421626,16.14356710660567,15.002878661781939,15.855767548827053,13.612639073434448,14.2773796493418,12.052954795770967,13.228148475848977,14.612621373371043,15.284488420352774,13.334786240604581,12.483049279293128,14.234153874843294,15.789191265854937,13.685882922363644,13.856819932335227,10.883866358370629,14.300645418393747,14.07766234003638,15.367130073819144,14.640255230720904,12.62621076254118,12.54913071874313,13.917169426246723,12.796815438186034,15.234376772670908,15.54879814169792,13.372600785916722,13.126142611944282,15.349721223622302,15.569434983510755,14.6468406229441,13.05940716235183,14.470018389597415,13.54745461613857,11.765015406070493,14.435925559347913,12.107643798781243,14.051594184543736,14.1308759468134,13.749087611377051,14.091862173998738,13.624675055296755,13.524636561540792,10.96563577849127,14.490659095154538,14.850620066257354,13.885221798517627,14.0282592198201,15.209883678553913,11.278209908343982,12.94980858356801,16.56713635278415,14.259711296967755,13.64480871673736,14.934752643496427,11.854761642496403
